trainer_id,trainer_name,trainer_class,slot,original_species,new_species,bst_delta,shared_types,shared_egggroups,category_rule,mono_type_rule_applied,fallback_tier,unchanged,reason
598,Day & Dani,TRAINERCLASS_TWINS,0,SPECIES_MORPEKO,SPECIES_PAWMOT,54,ELECTRIC,FIELD,normal_pool,0,2,0,ok
598,Day & Dani,TRAINERCLASS_TWINS,1,SPECIES_TOGEDEMARU,SPECIES_PAWMOT,55,ELECTRIC,FIELD,normal_pool,0,2,0,ok
599,Virgil,TRAINERCLASS_CAMPER,0,SPECIES_TEDDIURSA,SPECIES_AIPOM,30,NORMAL,FIELD,normal_pool,0,1,0,ok
600,Selina,TRAINERCLASS_PICNICKER,0,SPECIES_LOMBRE,SPECIES_CHIKORITA,-22,GRASS,GRASS,normal_pool,0,1,0,ok
601,Grunt,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
602,Jose,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_SHROODLE,SPECIES_RATTATA_ALOLAN,-37,NORMAL,FIELD,normal_pool,0,1,0,ok
602,Jose,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_WOOBAT,SPECIES_PIDOVE,-59,FLYING,FLYING,normal_pool,0,2,0,ok
602,Jose,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_FURRET,SPECIES_AIPOM,-55,NORMAL,FIELD,normal_pool,0,2,0,ok
603,Erin,TRAINERCLASS_PICNICKER,0,SPECIES_FLORAGATO,SPECIES_APPLETUN,75,GRASS,GRASS,normal_pool,0,3,0,ok
603,Erin,TRAINERCLASS_PICNICKER,1,SPECIES_APPLETUN,SPECIES_BRAMBLEGHAST,-5,GRASS,GRASS,normal_pool,0,1,0,ok
603,Erin,TRAINERCLASS_PICNICKER,2,SPECIES_CACTURNE,SPECIES_BRELOOM,-15,GRASS,GRASS,normal_pool,0,1,0,ok
603,Erin,TRAINERCLASS_PICNICKER,3,SPECIES_INCINEROAR,SPECIES_MORPEKO,-94,DARK,FIELD,normal_pool,0,3,0,ok
604,Gaven,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_CACTURNE,SPECIES_BRELOOM,-15,GRASS,GRASS,normal_pool,0,1,0,ok
604,Gaven,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_GOLISOPOD,SPECIES_CENTISKORCH,-5,BUG,BUG,normal_pool,0,1,0,ok
604,Gaven,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_TYPHLOSION,SPECIES_FLAREON,-9,FIRE,FIELD,normal_pool,0,1,0,ok
605,Kenji,TRAINERCLASS_BLACK_BELT,0,SPECIES_BOLDORE,SPECIES_LUNATONE,70,ROCK,MINERAL,normal_pool,0,2,0,ok
605,Kenji,TRAINERCLASS_BLACK_BELT,1,SPECIES_GRAPPLOCT,SPECIES_HAWLUCHA,20,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
605,Kenji,TRAINERCLASS_BLACK_BELT,2,SPECIES_NOSEPASS,SPECIES_ONIX,10,ROCK,MINERAL,normal_pool,0,1,0,ok
605,Kenji,TRAINERCLASS_BLACK_BELT,3,SPECIES_LUCARIO,SPECIES_SAWK,-60,FIGHTING,HUMAN_LIKE,normal_pool,0,2,0,ok
606,Parry,TRAINERCLASS_HIKER,0,SPECIES_PROBOPASS,SPECIES_FERROTHORN,-36,STEEL,MINERAL,normal_pool,0,1,0,ok
606,Parry,TRAINERCLASS_HIKER,1,SPECIES_STEELIX,SPECIES_GOLEM,-15,GROUND,MINERAL,normal_pool,0,1,0,ok
607,Reena,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_RAPIDASH,SPECIES_NINETALES,5,FIRE,FIELD,normal_pool,0,1,0,ok
607,Reena,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_NIDOQUEEN,SPECIES_NIDOQUEEN,0,,,,0,0,1,no_candidates_in_pool
607,Reena,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_KABUTOPS,SPECIES_WALREIN,35,WATER,WATER_1,normal_pool,0,1,0,ok
608,Wilton,TRAINERCLASS_FISHERMAN,0,SPECIES_SHARPEDO,SPECIES_WAILMER,-60,WATER,WATER_2,normal_pool,0,2,0,ok
608,Wilton,TRAINERCLASS_FISHERMAN,1,SPECIES_BASCULEGION_FEMALE,SPECIES_BASCULIN_BLUE_STRIPED,-70,WATER,WATER_2,normal_pool,0,2,0,ok
608,Wilton,TRAINERCLASS_FISHERMAN,2,SPECIES_WHISCASH,SPECIES_RELICANTH,17,WATER,WATER_2,normal_pool,0,1,0,ok
609,Jamie,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_NINETALES,SPECIES_ARCANINE,50,FIRE,FIELD,normal_pool,0,2,0,ok
609,Jamie,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_RAICHU_ALOLAN,SPECIES_RAPIDASH_GALARIAN,15,PSYCHIC,FIELD,normal_pool,0,1,0,ok
610,Derek,TRAINERCLASS_POKEFAN_M,0,SPECIES_TOXEL,SPECIES_BUDEW,38,POISON,UNDISCOVERED,normal_pool,0,1,0,ok
610,Derek,TRAINERCLASS_POKEFAN_M,1,SPECIES_STUFFUL,SPECIES_PANCHAM,8,FIGHTING,FIELD,normal_pool,0,1,0,ok
610,Derek,TRAINERCLASS_POKEFAN_M,2,SPECIES_YAMPER,SPECIES_BLITZLE,25,ELECTRIC,FIELD,normal_pool,0,1,0,ok
610,Derek,TRAINERCLASS_POKEFAN_M,3,SPECIES_VIGOROTH,SPECIES_GIRAFARIG,15,NORMAL,FIELD,normal_pool,0,1,0,ok
611,Beverly,TRAINERCLASS_POKEFAN,0,SPECIES_WHIMSICOTT,SPECIES_BRELOOM,-20,GRASS,"FAIRY,GRASS",normal_pool,0,1,0,ok
612,Vance,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_CRAMORANT,SPECIES_TOXAPEX,20,WATER,WATER_1,normal_pool,0,1,0,ok
612,Vance,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_DARTRIX,SPECIES_VULLABY,-50,FLYING,FLYING,normal_pool,0,2,0,ok
612,Vance,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_DODRIO,SPECIES_NOCTOWL,-18,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
613,Krise,TRAINERCLASS_LASS,0,SPECIES_MORELULL,SPECIES_STEENEE,5,GRASS,GRASS,normal_pool,0,1,0,ok
613,Krise,TRAINERCLASS_LASS,1,SPECIES_LARVITAR,SPECIES_CRANIDOS,50,ROCK,MONSTER,normal_pool,0,2,0,ok
614,Krise,TRAINERCLASS_LASS,0,SPECIES_BULBASAUR,SPECIES_IVYSAUR,87,"GRASS,POISON","GRASS,MONSTER",normal_pool,0,3,0,ok
614,Krise,TRAINERCLASS_LASS,1,SPECIES_RHYHORN,SPECIES_CUBONE,-25,GROUND,MONSTER,normal_pool,0,1,0,ok
615,Krise,TRAINERCLASS_LASS,0,SPECIES_BRELOOM,SPECIES_LUDICOLO,20,GRASS,GRASS,normal_pool,0,1,0,ok
615,Krise,TRAINERCLASS_LASS,1,SPECIES_GABITE,SPECIES_DRAKLOAK,0,DRAGON,DRAGON,normal_pool,0,1,0,ok
616,Ian,TRAINERCLASS_YOUNGSTER,0,SPECIES_STUFFUL,SPECIES_DEERLING,-5,NORMAL,FIELD,normal_pool,0,1,0,ok
616,Ian,TRAINERCLASS_YOUNGSTER,1,SPECIES_MUDBRAY,SPECIES_DIGGERSBY,38,GROUND,FIELD,normal_pool,0,1,0,ok
617,Ian,TRAINERCLASS_YOUNGSTER,0,SPECIES_PANGORO,SPECIES_SCRAFTY,-7,"DARK,FIGHTING",FIELD,normal_pool,0,1,0,ok
617,Ian,TRAINERCLASS_YOUNGSTER,1,SPECIES_RHYHORN,SPECIES_CUBONE,-25,GROUND,MONSTER,normal_pool,0,1,0,ok
618,Ian,TRAINERCLASS_YOUNGSTER,0,SPECIES_EMBOAR,SPECIES_TORKOAL,-58,FIRE,FIELD,normal_pool,0,2,0,ok
618,Ian,TRAINERCLASS_YOUNGSTER,1,SPECIES_PILOSWINE,SPECIES_DONPHAN,50,GROUND,FIELD,normal_pool,0,2,0,ok
619,Walt,TRAINERCLASS_FIREBREATHER,0,SPECIES_INFERNAPE,SPECIES_ARCANINE,21,FIRE,FIELD,normal_pool,0,1,0,ok
619,Walt,TRAINERCLASS_FIREBREATHER,1,SPECIES_RABOOT,SPECIES_MONFERNO,-15,FIRE,"FIELD,HUMAN_LIKE",normal_pool,0,1,0,ok
620,Walt,TRAINERCLASS_FIREBREATHER,0,SPECIES_ARMAROUGE,SPECIES_MR_RIME,-5,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
620,Walt,TRAINERCLASS_FIREBREATHER,1,SPECIES_CINDERACE,SPECIES_MAGMORTAR,10,FIRE,HUMAN_LIKE,normal_pool,0,1,0,ok
621,Walt,TRAINERCLASS_FIREBREATHER,0,SPECIES_MAGBY,SPECIES_MAGBY,0,,,,0,0,1,no_candidates_in_pool
621,Walt,TRAINERCLASS_FIREBREATHER,1,SPECIES_INFERNAPE,SPECIES_MAGMAR,-39,FIRE,HUMAN_LIKE,normal_pool,0,1,0,ok
621,Walt,TRAINERCLASS_FIREBREATHER,2,SPECIES_CERULEDGE,SPECIES_ARMAROUGE,0,FIRE,HUMAN_LIKE,normal_pool,0,1,0,ok
622,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_WORMADAM_TRASHY,SPECIES_WORMADAM_SANDY,0,BUG,BUG,normal_pool,0,1,0,ok
622,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_BUTTERFREE,SPECIES_BEEDRILL,0,BUG,BUG,normal_pool,0,1,0,ok
623,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_MOTHIM,SPECIES_VESPIQUEN,50,"BUG,FLYING",BUG,normal_pool,0,2,0,ok
623,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_BEAUTIFLY,SPECIES_YANMA,-5,"BUG,FLYING",BUG,normal_pool,0,1,0,ok
624,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_LEDIAN,SPECIES_VENOMOTH,60,BUG,BUG,normal_pool,0,2,0,ok
624,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_KRICKETUNE,SPECIES_ILLUMISE,46,BUG,BUG,normal_pool,0,2,0,ok
625,Rob,TRAINERCLASS_BUG_CATCHER,0,SPECIES_SWADLOON,SPECIES_WORMADAM_TRASHY,44,BUG,BUG,normal_pool,0,1,0,ok
625,Rob,TRAINERCLASS_BUG_CATCHER,1,SPECIES_GLIGAR,SPECIES_YANMA,-40,FLYING,BUG,normal_pool,0,1,0,ok
626,Rob,TRAINERCLASS_BUG_CATCHER,0,SPECIES_KRICKETUNE,SPECIES_VOLBEAT,46,BUG,BUG,normal_pool,0,2,0,ok
626,Rob,TRAINERCLASS_BUG_CATCHER,1,SPECIES_WHIRLIPEDE,SPECIES_KARRABLAST,-45,BUG,BUG,normal_pool,0,1,0,ok
627,Rob,TRAINERCLASS_BUG_CATCHER,0,SPECIES_VENONAT,SPECIES_LEDYBA,-40,BUG,BUG,normal_pool,0,1,0,ok
627,Rob,TRAINERCLASS_BUG_CATCHER,1,SPECIES_LOKIX,SPECIES_RABSCA,20,BUG,BUG,normal_pool,0,1,0,ok
628,Reese,TRAINERCLASS_BIKER,0,SPECIES_NIDOKING,SPECIES_ARBOK,-57,POISON,FIELD,normal_pool,0,2,0,ok
628,Reese,TRAINERCLASS_BIKER,1,SPECIES_SWALOT,SPECIES_WEEZING,23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
629,Reese,TRAINERCLASS_BIKER,0,SPECIES_SALAZZLE,SPECIES_DRAGALGE,14,POISON,DRAGON,normal_pool,0,1,0,ok
629,Reese,TRAINERCLASS_BIKER,1,SPECIES_WEEZING_GALARIAN,SPECIES_MUK_ALOLAN,10,POISON,AMORPHOUS,normal_pool,0,1,0,ok
630,Reese,TRAINERCLASS_BIKER,0,SPECIES_SALAZZLE,SPECIES_DRAGALGE,14,POISON,DRAGON,normal_pool,0,1,0,ok
630,Reese,TRAINERCLASS_BIKER,1,SPECIES_GENGAR,SPECIES_ROTOM,-60,GHOST,AMORPHOUS,normal_pool,0,2,0,ok
631,Aiden,TRAINERCLASS_BIKER,0,SPECIES_GALLADE,SPECIES_TOXICROAK,-28,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
631,Aiden,TRAINERCLASS_BIKER,1,SPECIES_CARRACOSTA,SPECIES_BIBAREL,-85,WATER,WATER_1,normal_pool,0,3,0,ok
632,Aiden,TRAINERCLASS_BIKER,0,SPECIES_MR_MIME_GALARIAN,SPECIES_ARMAROUGE,65,PSYCHIC,HUMAN_LIKE,normal_pool,0,2,0,ok
632,Aiden,TRAINERCLASS_BIKER,1,SPECIES_STARMIE,SPECIES_KINGLER,-45,WATER,WATER_3,normal_pool,0,1,0,ok
633,Aiden,TRAINERCLASS_BIKER,0,SPECIES_CLOYSTER,SPECIES_TENTACRUEL,-10,WATER,WATER_3,normal_pool,0,1,0,ok
633,Aiden,TRAINERCLASS_BIKER,1,SPECIES_MR_RIME,SPECIES_ARMAROUGE,5,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
633,Aiden,TRAINERCLASS_BIKER,2,SPECIES_OMASTAR,SPECIES_KINGDRA,45,WATER,WATER_1,normal_pool,0,1,0,ok
634,Ernest,TRAINERCLASS_BIKER,0,SPECIES_TANDEMAUS,SPECIES_SKWOVET,-30,NORMAL,FIELD,normal_pool,0,1,0,ok
634,Ernest,TRAINERCLASS_BIKER,1,SPECIES_TIRTOUGA,SPECIES_BIBAREL,55,WATER,WATER_1,normal_pool,0,2,0,ok
635,Ernest,TRAINERCLASS_BIKER,0,SPECIES_SHROODLE,SPECIES_SKWOVET,-15,NORMAL,FIELD,normal_pool,0,1,0,ok
635,Ernest,TRAINERCLASS_BIKER,1,SPECIES_SLURPUFF,SPECIES_HATTERENE,30,FAIRY,FAIRY,normal_pool,0,1,0,ok
636,Ernest,TRAINERCLASS_BIKER,0,SPECIES_CINCCINO,SPECIES_LOPUNNY,10,NORMAL,FIELD,normal_pool,0,1,0,ok
636,Ernest,TRAINERCLASS_BIKER,1,SPECIES_WIGGLYTUFF,SPECIES_CHANSEY,15,NORMAL,FAIRY,normal_pool,0,1,0,ok
637,Hillary,TRAINERCLASS_TEACHER,0,SPECIES_ORANGURU,SPECIES_BEWEAR,10,NORMAL,FIELD,normal_pool,0,1,0,ok
637,Hillary,TRAINERCLASS_TEACHER,1,SPECIES_ELDEGOSS,SPECIES_APPLETUN,25,GRASS,GRASS,normal_pool,0,1,0,ok
638,Hillary,TRAINERCLASS_TEACHER,0,SPECIES_LINOONE,SPECIES_DUNSPARCE,-5,NORMAL,FIELD,normal_pool,0,1,0,ok
638,Hillary,TRAINERCLASS_TEACHER,1,SPECIES_THWACKEY,SPECIES_ELDEGOSS,40,GRASS,GRASS,normal_pool,0,1,0,ok
639,Hillary,TRAINERCLASS_TEACHER,0,SPECIES_PYROAR,SPECIES_DARMANITAN,-27,FIRE,FIELD,normal_pool,0,1,0,ok
639,Hillary,TRAINERCLASS_TEACHER,1,SPECIES_FERROTHORN,SPECIES_ELDEGOSS,-29,GRASS,GRASS,normal_pool,0,1,0,ok
640,Billy,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_SWADLOON,SPECIES_WHIRLIPEDE,-20,BUG,BUG,normal_pool,0,1,0,ok
640,Billy,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_POPPLIO,SPECIES_CLAUNCHER,10,WATER,WATER_1,normal_pool,0,1,0,ok
640,Billy,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_DITTO,SPECIES_DITTO,0,,,,0,0,1,no_candidates_in_pool
641,Billy,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_BEEDRILL,SPECIES_PARASECT,10,BUG,BUG,normal_pool,0,1,0,ok
641,Billy,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_SKRELP,SPECIES_POPPLIO,0,WATER,WATER_1,normal_pool,0,1,0,ok
641,Billy,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_DITTO,SPECIES_DITTO,0,,,,0,0,1,no_candidates_in_pool
642,Billy,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_GALLADE,SPECIES_TOXICROAK,-28,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
642,Billy,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_BEAUTIFLY,SPECIES_GLIGAR,35,FLYING,BUG,normal_pool,0,1,0,ok
642,Billy,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_GOLDUCK,SPECIES_SLOWBRO,-10,WATER,WATER_1,normal_pool,0,1,0,ok
642,Billy,TRAINERCLASS_SCHOOL_KID_M,3,SPECIES_DITTO,SPECIES_DITTO,0,,,,0,0,1,no_candidates_in_pool
643,Kay & Tia,TRAINERCLASS_TWINS,0,SPECIES_CROCONAW,SPECIES_KABUTO,-50,WATER,WATER_1,normal_pool,0,2,0,ok
643,Kay & Tia,TRAINERCLASS_TWINS,1,SPECIES_DUGTRIO,SPECIES_SANDSLASH,25,GROUND,FIELD,normal_pool,0,1,0,ok
644,Kay & Tia,TRAINERCLASS_TWINS,0,SPECIES_PALAFIN,SPECIES_TATSUGIRI,18,WATER,WATER_2,normal_pool,0,1,0,ok
644,Kay & Tia,TRAINERCLASS_TWINS,1,SPECIES_PRINPLUP,SPECIES_HUNTAIL,80,WATER,WATER_1,normal_pool,0,3,0,ok
645,Kay & Tia,TRAINERCLASS_TWINS,0,SPECIES_STUNFISK_GALARIAN,SPECIES_CLODSIRE,-41,GROUND,WATER_1,normal_pool,0,1,0,ok
645,Kay & Tia,TRAINERCLASS_TWINS,1,SPECIES_BIBAREL,SPECIES_PURUGLY,42,NORMAL,FIELD,normal_pool,0,1,0,ok
646,Josh,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_MURKROW,SPECIES_XATU,65,FLYING,FLYING,normal_pool,0,2,0,ok
646,Josh,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_ORICORIO,SPECIES_TOUCANNON,9,FLYING,FLYING,normal_pool,0,1,0,ok
647,Josh,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_CROBAT,SPECIES_PELIPPER,-95,FLYING,FLYING,normal_pool,0,3,0,ok
647,Josh,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_PELIPPER,SPECIES_SKARMORY,25,FLYING,FLYING,normal_pool,0,1,0,ok
648,Josh,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_CORVIKNIGHT,SPECIES_ORICORIO,-19,FLYING,FLYING,normal_pool,0,1,0,ok
648,Josh,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_SQUAWKABILLY,SPECIES_TOUCANNON,68,"FLYING,NORMAL",FLYING,normal_pool,0,2,0,ok
649,Torin,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_PILOSWINE,SPECIES_CAMERUPT,10,GROUND,FIELD,normal_pool,0,1,0,ok
649,Torin,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_NOCTOWL,SPECIES_FARFETCHD,-75,"FLYING,NORMAL",FLYING,normal_pool,0,3,0,ok
649,Torin,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_CHIMCHAR,SPECIES_NUMEL,-4,FIRE,FIELD,normal_pool,0,1,0,ok
650,Torin,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_CLODSIRE,SPECIES_SLOWKING_GALARIAN,60,POISON,WATER_1,normal_pool,0,2,0,ok
650,Torin,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_TOUCANNON,SPECIES_ORICORIO,-9,FLYING,FLYING,normal_pool,0,1,0,ok
650,Torin,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_FUECOCO,SPECIES_SCORBUNNY,0,FIRE,FIELD,normal_pool,0,1,0,ok
651,Torin,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_DONPHAN,SPECIES_HIPPOWDON,25,GROUND,FIELD,normal_pool,0,1,0,ok
651,Torin,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_UNFEZANT_FEMALE,SPECIES_FLAMIGO,12,FLYING,FLYING,normal_pool,0,1,0,ok
651,Torin,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_PANSEAR,SPECIES_TEPIG,-8,FIRE,FIELD,normal_pool,0,1,0,ok
652,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,0,SPECIES_MEDICHAM,SPECIES_MONFERNO,-5,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
652,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,1,SPECIES_DREDNAW,SPECIES_DRIZZILE,-65,WATER,WATER_1,normal_pool,0,2,0,ok
653,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,0,SPECIES_MEDICHAM,SPECIES_MONFERNO,-5,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
653,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,1,SPECIES_BRIONNE,SPECIES_FROGADIER,-15,WATER,WATER_1,normal_pool,0,1,0,ok
654,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,0,SPECIES_MR_RIME,SPECIES_BEHEEYEM,-35,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
654,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,1,SPECIES_DEWGONG,SPECIES_SEADRA,-35,WATER,WATER_1,normal_pool,0,1,0,ok
655,Kenny,TRAINERCLASS_HIKER,0,SPECIES_MINIOR,SPECIES_CARBINK,60,ROCK,MINERAL,normal_pool,0,2,0,ok
655,Kenny,TRAINERCLASS_HIKER,1,SPECIES_GLIMMET,SPECIES_NACLSTACK,5,ROCK,MINERAL,normal_pool,0,1,0,ok
655,Kenny,TRAINERCLASS_HIKER,2,SPECIES_MINIOR,SPECIES_CRUSTLE,45,ROCK,MINERAL,normal_pool,0,1,0,ok
655,Kenny,TRAINERCLASS_HIKER,3,SPECIES_PILOSWINE,SPECIES_CAMERUPT,10,GROUND,FIELD,normal_pool,0,1,0,ok
656,Kenny,TRAINERCLASS_HIKER,0,SPECIES_DUGTRIO,SPECIES_SANDSLASH,25,GROUND,FIELD,normal_pool,0,1,0,ok
656,Kenny,TRAINERCLASS_HIKER,1,SPECIES_CARKOL,SPECIES_MINIOR,30,ROCK,MINERAL,normal_pool,0,1,0,ok
656,Kenny,TRAINERCLASS_HIKER,2,SPECIES_GIGALITH,SPECIES_CRUSTLE,-30,ROCK,MINERAL,normal_pool,0,1,0,ok
656,Kenny,TRAINERCLASS_HIKER,3,SPECIES_MINIOR,SPECIES_CARBINK,60,ROCK,MINERAL,normal_pool,0,2,0,ok
657,Kenny,TRAINERCLASS_HIKER,0,SPECIES_CAMERUPT,SPECIES_INFERNAPE,74,FIRE,FIELD,normal_pool,0,3,0,ok
657,Kenny,TRAINERCLASS_HIKER,1,SPECIES_CARKOL,SPECIES_MINIOR,30,ROCK,MINERAL,normal_pool,0,1,0,ok
657,Kenny,TRAINERCLASS_HIKER,2,SPECIES_CRUSTLE,SPECIES_MOTHIM,-61,BUG,BUG,normal_pool,0,2,0,ok
657,Kenny,TRAINERCLASS_HIKER,3,SPECIES_GOLEM,SPECIES_STEELIX,15,GROUND,MINERAL,normal_pool,0,1,0,ok
658,Tanner,TRAINERCLASS_CAMPER,0,SPECIES_GLIMMET,SPECIES_GEODUDE_ALOLAN,-50,ROCK,MINERAL,normal_pool,0,2,0,ok
658,Tanner,TRAINERCLASS_CAMPER,1,SPECIES_CARVANHA,SPECIES_REMORAID,-5,WATER,WATER_2,normal_pool,0,1,0,ok
659,Tanner,TRAINERCLASS_CAMPER,0,SPECIES_GOLEM_ALOLAN,SPECIES_AVALUGG_HISUIAN,19,ROCK,MINERAL,normal_pool,0,1,0,ok
659,Tanner,TRAINERCLASS_CAMPER,1,SPECIES_WAILORD,SPECIES_WHISCASH,-32,WATER,WATER_2,normal_pool,0,1,0,ok
659,Tanner,TRAINERCLASS_CAMPER,2,SPECIES_CAPSAKID,SPECIES_TOEDSCOOL,31,GRASS,GRASS,normal_pool,0,1,0,ok
660,Tanner,TRAINERCLASS_CAMPER,0,SPECIES_GRAVELER_ALOLAN,SPECIES_GLIMMET,-40,ROCK,MINERAL,normal_pool,0,1,0,ok
660,Tanner,TRAINERCLASS_CAMPER,1,SPECIES_WEEPINBELL,SPECIES_GLOOM,5,"GRASS,POISON",GRASS,normal_pool,0,1,0,ok
660,Tanner,TRAINERCLASS_CAMPER,2,SPECIES_BRUXISH,SPECIES_MALAMAR,7,PSYCHIC,WATER_2,normal_pool,0,1,0,ok
661,Kyle,TRAINERCLASS_FISHERMAN,0,SPECIES_WHISCASH,SPECIES_RELICANTH,17,WATER,WATER_2,normal_pool,0,1,0,ok
661,Kyle,TRAINERCLASS_FISHERMAN,1,SPECIES_VELUZA,SPECIES_PALAFIN,-21,WATER,WATER_2,normal_pool,0,1,0,ok
661,Kyle,TRAINERCLASS_FISHERMAN,2,SPECIES_BARRASKEWDA,SPECIES_BASCULEGION,40,WATER,WATER_2,normal_pool,0,1,0,ok
662,Kyle,TRAINERCLASS_FISHERMAN,0,SPECIES_BASCULIN_BLUE_STRIPED,SPECIES_TATSUGIRI,15,WATER,WATER_2,normal_pool,0,1,0,ok
662,Kyle,TRAINERCLASS_FISHERMAN,1,SPECIES_OCTILLERY,SPECIES_OMASTAR,15,WATER,WATER_1,normal_pool,0,1,0,ok
662,Kyle,TRAINERCLASS_FISHERMAN,2,SPECIES_ALOMOMOLA,SPECIES_LUMINEON,-10,WATER,WATER_2,normal_pool,0,1,0,ok
662,Kyle,TRAINERCLASS_FISHERMAN,3,SPECIES_BINACLE,SPECIES_TIRTOUGA,49,"ROCK,WATER",WATER_3,normal_pool,0,2,0,ok
663,Kyle,TRAINERCLASS_FISHERMAN,0,SPECIES_LANTURN,SPECIES_SEAKING,-10,WATER,WATER_2,normal_pool,0,1,0,ok
663,Kyle,TRAINERCLASS_FISHERMAN,1,SPECIES_SEAKING,SPECIES_LANTURN,10,WATER,WATER_2,normal_pool,0,1,0,ok
663,Kyle,TRAINERCLASS_FISHERMAN,2,SPECIES_PALAFIN,SPECIES_DRIZZILE,-37,WATER,FIELD,normal_pool,0,1,0,ok
663,Kyle,TRAINERCLASS_FISHERMAN,3,SPECIES_KABUTOPS,SPECIES_SWAMPERT,40,WATER,WATER_1,normal_pool,0,1,0,ok
664,Kyler,TRAINERCLASS_FISHERMAN,0,SPECIES_FEEBAS,SPECIES_WOOPER,10,WATER,WATER_1,normal_pool,0,1,0,ok
664,Kyler,TRAINERCLASS_FISHERMAN,1,SPECIES_FEEBAS,SPECIES_LOTAD,20,WATER,WATER_1,normal_pool,0,1,0,ok
664,Kyler,TRAINERCLASS_FISHERMAN,2,SPECIES_WISHIWASHI,SPECIES_MAGIKARP,25,WATER,WATER_2,normal_pool,0,1,0,ok
664,Kyler,TRAINERCLASS_FISHERMAN,3,SPECIES_WISHIWASHI,SPECIES_MAGIKARP,25,WATER,WATER_2,normal_pool,0,1,0,ok
665,Kyler,TRAINERCLASS_FISHERMAN,0,SPECIES_ARROKUDA,SPECIES_FINIZEN,35,WATER,WATER_2,normal_pool,0,1,0,ok
665,Kyler,TRAINERCLASS_FISHERMAN,1,SPECIES_FEEBAS,SPECIES_WOOPER,10,WATER,WATER_1,normal_pool,0,1,0,ok
