trainer_id,trainer_name,trainer_class,battle_type,party_slot,original_species,level,move1,move2,move3,move4
619,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,0,SPECIES_INFERNAPE,25,MOVE_LEER,MOVE_MACH_PUNCH,MOVE_FURY_SWIPES,MOVE_FLAME_WHEEL
619,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,1,SPECIES_RABOOT,32,MOVE_DOUBLE_KICK,MOVE_FLAME_CHARGE,MOVE_AGILITY,MOVE_HEADBUTT
620,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,0,SPECIES_ARMAROUGE,34,MOVE_NIGHT_SHADE,MOVE_FLAME_CHARGE,MOVE_INCINERATE,MOVE_LAVA_PLUME
620,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,1,SPECIES_CINDERACE,37,MOVE_DOUBLE_KICK,MOVE_FLAME_CHARGE,MOVE_AGILITY,MOVE_HEADBUTT
621,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,0,SPECIES_MAGBY,26,MOVE_CLEAR_SMOG,MOVE_FLAME_WHEEL,MOVE_CONFUSE_RAY,MOVE_SCARY_FACE
621,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,1,SPECIES_INFERNAPE,49,MOVE_FEINT,MOVE_TORMENT,MOVE_FIRE_SPIN,MOVE_FLARE_BLITZ
621,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,2,SPECIES_CERULEDGE,58,MOVE_SWORDS_DANCE,MOVE_ALLY_SWITCH,MOVE_BITTER_BLADE,MOVE_PSYCHO_CUT
622,Doug,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_WORMADAM_TRASHY,40,MOVE_GROWTH,MOVE_PSYBEAM,MOVE_INFESTATION,MOVE_FLAIL
622,Doug,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_BUTTERFREE,40,MOVE_SAFEGUARD,MOVE_BUG_BUZZ,MOVE_TAILWIND,MOVE_RAGE_POWDER
623,Doug,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_MOTHIM,47,MOVE_STRUGGLE_BUG,MOVE_AIR_SLASH,MOVE_PSYCHIC,MOVE_LUNGE
623,Doug,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_BEAUTIFLY,46,MOVE_GIGA_DRAIN,MOVE_BUG_BUZZ,MOVE_PROTECT,MOVE_QUIVER_DANCE
624,Doug,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_LEDIAN,52,MOVE_AGILITY,MOVE_BUG_BUZZ,MOVE_AIR_SLASH,MOVE_DOUBLE_EDGE
624,Doug,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_KRICKETUNE,50,MOVE_NIGHT_SLASH,MOVE_STICKY_WEB,MOVE_BUG_BUZZ,MOVE_PERISH_SONG
625,Rob,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_SWADLOON,45,MOVE_ENDURE,MOVE_STICKY_WEB,MOVE_BUG_BUZZ,MOVE_FLAIL
625,Rob,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_GLIGAR,42,MOVE_SLASH,MOVE_U_TURN,MOVE_SCREECH,MOVE_X_SCISSOR
626,Rob,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_KRICKETUNE,52,MOVE_NIGHT_SLASH,MOVE_STICKY_WEB,MOVE_BUG_BUZZ,MOVE_PERISH_SONG
626,Rob,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_WHIRLIPEDE,48,MOVE_VENOSHOCK,MOVE_TAKE_DOWN,MOVE_AGILITY,MOVE_TOXIC
627,Rob,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_VENONAT,56,MOVE_LEECH_LIFE,MOVE_ZEN_HEADBUTT,MOVE_POISON_FANG,MOVE_PSYCHIC
627,Rob,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_LOKIX,56,MOVE_SUCKER_PUNCH,MOVE_FIRST_IMPRESSION,MOVE_BOUNCE,MOVE_AXE_KICK
628,Reese,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_NIDOKING,42,MOVE_TOXIC_SPIKES,MOVE_EARTH_POWER,MOVE_POISON_STING,MOVE_MEGAHORN
628,Reese,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_SWALOT,48,MOVE_STOCKPILE,MOVE_SPIT_UP,MOVE_SLUDGE_BOMB,MOVE_GASTRO_ACID
629,Reese,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_SALAZZLE,48,MOVE_NASTY_PLOT,MOVE_INCINERATE,MOVE_VENOSHOCK,MOVE_DRAGON_PULSE
629,Reese,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_WEEZING_GALARIAN,50,MOVE_SLUDGE_BOMB,MOVE_TOXIC,MOVE_BELCH,MOVE_EXPLOSION
630,Reese,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_SALAZZLE,56,MOVE_INCINERATE,MOVE_VENOSHOCK,MOVE_DRAGON_PULSE,MOVE_FLAMETHROWER
630,Reese,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_GENGAR,55,MOVE_SUCKER_PUNCH,MOVE_DARK_PULSE,MOVE_SHADOW_BALL,MOVE_DESTINY_BOND
631,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_GALLADE,50,MOVE_PROTECT,MOVE_SWORDS_DANCE,MOVE_PSYCHO_CUT,MOVE_HEAL_PULSE
631,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_CARRACOSTA,49,MOVE_IRON_DEFENSE,MOVE_AQUA_TAIL,MOVE_RAIN_DANCE,MOVE_HYDRO_PUMP
632,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_MR_MIME_GALARIAN,55,MOVE_SUCKER_PUNCH,MOVE_FREEZE_DRY,MOVE_PSYCHIC,MOVE_TEETER_DANCE
632,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_STARMIE,55,MOVE_PSYCHIC,MOVE_WATER_GUN,MOVE_HARDEN,MOVE_RECOVER
633,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_CLOYSTER,55,MOVE_ICE_BEAM,MOVE_TOXIC_SPIKES,MOVE_TACKLE,MOVE_RAZOR_SHELL
633,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_MR_RIME,58,MOVE_SUCKER_PUNCH,MOVE_FREEZE_DRY,MOVE_PSYCHIC,MOVE_TEETER_DANCE
633,Aiden,TRAINERCLASS_BIKER,SINGLE_BATTLE,2,SPECIES_OMASTAR,58,MOVE_BRINE,MOVE_PROTECT,MOVE_ROCK_BLAST,MOVE_SURF
634,Ernest,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_TANDEMAUS,46,MOVE_CHARM,MOVE_BEAT_UP,MOVE_COPYCAT,MOVE_POPULATION_BOMB
634,Ernest,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_TIRTOUGA,47,MOVE_AQUA_TAIL,MOVE_RAIN_DANCE,MOVE_HYDRO_PUMP,MOVE_SHELL_SMASH
635,Ernest,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_SHROODLE,48,MOVE_TAUNT,MOVE_SUBSTITUTE,MOVE_KNOCK_OFF,MOVE_GUNK_SHOT
635,Ernest,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_SLURPUFF,49,MOVE_PLAY_ROUGH,MOVE_COTTON_GUARD,MOVE_ENDEAVOR,MOVE_STICKY_WEB
636,Ernest,TRAINERCLASS_BIKER,SINGLE_BATTLE,0,SPECIES_CINCCINO,58,MOVE_POUND,MOVE_SING,MOVE_CHARM,MOVE_BULLET_SEED
636,Ernest,TRAINERCLASS_BIKER,SINGLE_BATTLE,1,SPECIES_WIGGLYTUFF,54,MOVE_SPIT_UP,MOVE_SING,MOVE_DISABLE,MOVE_PLAY_ROUGH
637,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,0,SPECIES_ORANGURU,43,MOVE_QUASH,MOVE_NASTY_PLOT,MOVE_ZEN_HEADBUTT,MOVE_TRICK_ROOM
637,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,1,SPECIES_ELDEGOSS,43,MOVE_LEAF_TORNADO,MOVE_SYNTHESIS,MOVE_HYPER_VOICE,MOVE_AROMATHERAPY
638,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,0,SPECIES_LINOONE,49,MOVE_FLING,MOVE_FLAIL,MOVE_BELLY_DRUM,MOVE_DOUBLE_EDGE
638,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,1,SPECIES_THWACKEY,49,MOVE_SLAM,MOVE_UPROAR,MOVE_WOOD_HAMMER,MOVE_ENDEAVOR
639,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,0,SPECIES_PYROAR,55,MOVE_FLAMETHROWER,MOVE_CRUNCH,MOVE_HYPER_VOICE,MOVE_INCINERATE
639,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,1,SPECIES_FERROTHORN,55,MOVE_SELF_DESTRUCT,MOVE_IRON_DEFENSE,MOVE_CURSE,MOVE_GYRO_BALL
640,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_SWADLOON,42,MOVE_STRUGGLE_BUG,MOVE_ENDURE,MOVE_STICKY_WEB,MOVE_BUG_BUZZ
640,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_POPPLIO,43,MOVE_MISTY_TERRAIN,MOVE_HYPER_VOICE,MOVE_MOONBLAST,MOVE_HYDRO_PUMP
640,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,2,SPECIES_DITTO,40,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE
641,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_BEEDRILL,46,MOVE_POISON_JAB,MOVE_AGILITY,MOVE_ENDEAVOR,MOVE_FELL_STINGER
641,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_SKRELP,47,MOVE_WATER_PULSE,MOVE_TOXIC,MOVE_DRAGON_PULSE,MOVE_AQUA_TAIL
641,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,2,SPECIES_DITTO,46,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE
642,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_GALLADE,50,MOVE_PROTECT,MOVE_SWORDS_DANCE,MOVE_PSYCHO_CUT,MOVE_HEAL_PULSE
642,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_BEAUTIFLY,55,MOVE_GIGA_DRAIN,MOVE_BUG_BUZZ,MOVE_PROTECT,MOVE_QUIVER_DANCE
642,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,2,SPECIES_GOLDUCK,53,MOVE_PSYCH_UP,MOVE_AMNESIA,MOVE_HYDRO_PUMP,MOVE_WONDER_ROOM
642,Billy,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,3,SPECIES_DITTO,51,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE
643,Kay & Tia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_CROCONAW,48,MOVE_SLASH,MOVE_SCREECH,MOVE_THRASH,MOVE_AQUA_TAIL
643,Kay & Tia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_DUGTRIO,48,MOVE_SANDSTORM,MOVE_DIG,MOVE_EARTH_POWER,MOVE_EARTHQUAKE
644,Kay & Tia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_PALAFIN,53,MOVE_ENCORE,MOVE_AQUA_TAIL,MOVE_MIST,MOVE_HYDRO_PUMP
644,Kay & Tia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_PRINPLUP,53,MOVE_WHIRLPOOL,MOVE_MIST,MOVE_DRILL_PECK,MOVE_HYDRO_PUMP
645,Kay & Tia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_STUNFISK_GALARIAN,55,MOVE_MUDDY_WATER,MOVE_SNAP_TRAP,MOVE_FLAIL,MOVE_FISSURE
645,Kay & Tia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_BIBAREL,55,MOVE_SUPER_FANG,MOVE_SWORDS_DANCE,MOVE_AMNESIA,MOVE_SUPERPOWER
646,Josh,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_MURKROW,47,MOVE_ASSURANCE,MOVE_TAUNT,MOVE_MEAN_LOOK,MOVE_FOUL_PLAY
646,Josh,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_ORICORIO,44,MOVE_FLATTER,MOVE_AIR_SLASH,MOVE_REVELATION_DANCE,MOVE_AGILITY
647,Josh,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_CROBAT,48,MOVE_AIR_CUTTER,MOVE_BITE,MOVE_HAZE,MOVE_VENOSHOCK
647,Josh,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_PELIPPER,51,MOVE_SPIT_UP,MOVE_FLING,MOVE_MIST,MOVE_ROOST
648,Josh,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_CORVIKNIGHT,55,MOVE_SCARY_FACE,MOVE_DRILL_PECK,MOVE_SWAGGER,MOVE_BRAVE_BIRD
648,Josh,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_SQUAWKABILLY,55,MOVE_SWAGGER,MOVE_BRAVE_BIRD,MOVE_ROOST,MOVE_REVERSAL
649,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_PILOSWINE,46,MOVE_ENDURE,MOVE_ICY_WIND,MOVE_AMNESIA,MOVE_TAKE_DOWN
649,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_NOCTOWL,45,MOVE_TAKE_DOWN,MOVE_UPROAR,MOVE_ROOST,MOVE_MOONBLAST
649,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,2,SPECIES_CHIMCHAR,41,MOVE_FACADE,MOVE_FIRE_SPIN,MOVE_ACROBATICS,MOVE_SLACK_OFF
650,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_CLODSIRE,48,MOVE_SLUDGE_WAVE,MOVE_MEGAHORN,MOVE_TOXIC,MOVE_EARTHQUAKE
650,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_TOUCANNON,51,MOVE_DRILL_PECK,MOVE_BULLET_SEED,MOVE_FEATHER_DANCE,MOVE_HYPER_VOICE
650,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,2,SPECIES_FUECOCO,48,MOVE_ROAR,MOVE_FLAMETHROWER,MOVE_HYPER_VOICE,MOVE_FIRE_BLAST
651,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_DONPHAN,52,MOVE_STOMPING_TANTRUM,MOVE_SCARY_FACE,MOVE_EARTHQUAKE,MOVE_GIGA_IMPACT
651,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_UNFEZANT_FEMALE,53,MOVE_FEATHER_DANCE,MOVE_DETECT,MOVE_AIR_SLASH,MOVE_ROOST
651,Torin,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,2,SPECIES_PANSEAR,52,MOVE_FIRE_BLAST,MOVE_RECYCLE,MOVE_NATURAL_GIFT,MOVE_CRUNCH
652,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,DOUBLE_BATTLE,0,SPECIES_MEDICHAM,45,MOVE_HIGH_JUMP_KICK,MOVE_PSYCH_UP,MOVE_ACUPRESSURE,MOVE_POWER_TRICK
652,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,DOUBLE_BATTLE,1,SPECIES_DREDNAW,50,MOVE_HEADBUTT,MOVE_COUNTER,MOVE_JAW_LOCK,MOVE_LIQUIDATION
653,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,DOUBLE_BATTLE,0,SPECIES_MEDICHAM,48,MOVE_PSYCH_UP,MOVE_ACUPRESSURE,MOVE_POWER_TRICK,MOVE_RECOVER
653,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,DOUBLE_BATTLE,1,SPECIES_BRIONNE,52,MOVE_MISTY_TERRAIN,MOVE_HYPER_VOICE,MOVE_MOONBLAST,MOVE_HYDRO_PUMP
654,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,DOUBLE_BATTLE,0,SPECIES_MR_RIME,54,MOVE_SUCKER_PUNCH,MOVE_FREEZE_DRY,MOVE_PSYCHIC,MOVE_TEETER_DANCE
654,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,DOUBLE_BATTLE,1,SPECIES_DEWGONG,56,MOVE_TAKE_DOWN,MOVE_DIVE,MOVE_AQUA_TAIL,MOVE_ICE_BEAM
655,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,0,SPECIES_MINIOR,16,MOVE_DEFENSE_CURL,MOVE_ROLLOUT,MOVE_CONFUSE_RAY,MOVE_SWIFT
655,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,1,SPECIES_GLIMMET,33,MOVE_VENOSHOCK,MOVE_SANDSTORM,MOVE_SELF_DESTRUCT,MOVE_ROCK_SLIDE
655,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,2,SPECIES_MINIOR,37,MOVE_STEALTH_ROCK,MOVE_TAKE_DOWN,MOVE_ROCK_POLISH,MOVE_COSMIC_POWER
655,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,3,SPECIES_PILOSWINE,32,MOVE_ICE_SHARD,MOVE_MIST,MOVE_ENDURE,MOVE_ICY_WIND
656,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,0,SPECIES_DUGTRIO,42,MOVE_SLASH,MOVE_SANDSTORM,MOVE_DIG,MOVE_EARTH_POWER
656,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,1,SPECIES_CARKOL,37,MOVE_ROCK_POLISH,MOVE_ANCIENT_POWER,MOVE_INCINERATE,MOVE_STEALTH_ROCK
656,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,2,SPECIES_GIGALITH,44,MOVE_HEADBUTT,MOVE_ROCK_SLIDE,MOVE_ROCK_BLAST,MOVE_SANDSTORM
656,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,3,SPECIES_MINIOR,46,MOVE_COSMIC_POWER,MOVE_POWER_GEM,MOVE_DOUBLE_EDGE,MOVE_SHELL_SMASH
657,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,0,SPECIES_CAMERUPT,46,MOVE_CURSE,MOVE_TAKE_DOWN,MOVE_YAWN,MOVE_EARTHQUAKE
657,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,1,SPECIES_CARKOL,44,MOVE_ANCIENT_POWER,MOVE_INCINERATE,MOVE_STEALTH_ROCK,MOVE_HEAT_CRASH
657,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,2,SPECIES_CRUSTLE,49,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_X_SCISSOR,MOVE_ROCK_POLISH
657,Kenny,TRAINERCLASS_HIKER,SINGLE_BATTLE,3,SPECIES_GOLEM,54,MOVE_EARTHQUAKE,MOVE_EXPLOSION,MOVE_DOUBLE_EDGE,MOVE_STONE_EDGE
658,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_GLIMMET,41,MOVE_SELF_DESTRUCT,MOVE_ROCK_SLIDE,MOVE_POWER_GEM,MOVE_ACID_ARMOR
658,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,1,SPECIES_CARVANHA,41,MOVE_SWAGGER,MOVE_CRUNCH,MOVE_AGILITY,MOVE_LIQUIDATION
659,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_GOLEM_ALOLAN,48,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_DISCHARGE,MOVE_EXPLOSION
659,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,1,SPECIES_WAILORD,47,MOVE_BOUNCE,MOVE_BODY_SLAM,MOVE_REST,MOVE_AMNESIA
659,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,2,SPECIES_CAPSAKID,44,MOVE_HEADBUTT,MOVE_ZEN_HEADBUTT,MOVE_CRUNCH,MOVE_SEED_BOMB
660,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_GRAVELER_ALOLAN,52,MOVE_ROCK_BLAST,MOVE_DISCHARGE,MOVE_EXPLOSION,MOVE_DOUBLE_EDGE
660,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,1,SPECIES_WEEPINBELL,52,MOVE_SWEET_SCENT,MOVE_GASTRO_ACID,MOVE_RAZOR_LEAF,MOVE_POISON_JAB
660,Tanner,TRAINERCLASS_CAMPER,SINGLE_BATTLE,2,SPECIES_BRUXISH,52,MOVE_AQUA_TAIL,MOVE_SCREECH,MOVE_PSYCHIC_FANGS,MOVE_WAVE_CRASH
661,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_WHISCASH,40,MOVE_AMNESIA,MOVE_AQUA_TAIL,MOVE_MUDDY_WATER,MOVE_EARTHQUAKE
661,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_VELUZA,38,MOVE_SLASH,MOVE_AQUA_CUTTER,MOVE_FILLET_AWAY,MOVE_NIGHT_SLASH
661,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_BARRASKEWDA,43,MOVE_AGILITY,MOVE_DIVE,MOVE_FOCUS_ENERGY,MOVE_CRUNCH
662,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_BASCULIN_BLUE_STRIPED,43,MOVE_SOAK,MOVE_CRUNCH,MOVE_TAKE_DOWN,MOVE_FINAL_GAMBIT
662,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_OCTILLERY,41,MOVE_BUBBLE_BEAM,MOVE_LOCK_ON,MOVE_BULLET_SEED,MOVE_ICE_BEAM
662,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_ALOMOMOLA,47,MOVE_SOAK,MOVE_WISH,MOVE_BRINE,MOVE_SAFEGUARD
662,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,3,SPECIES_BINACLE,39,MOVE_ROCK_POLISH,MOVE_SLASH,MOVE_HONE_CLAWS,MOVE_RAZOR_SHELL
663,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_LANTURN,48,MOVE_DISCHARGE,MOVE_AQUA_RING,MOVE_FLAIL,MOVE_TAKE_DOWN
663,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_SEAKING,49,MOVE_AQUA_RING,MOVE_FLAIL,MOVE_WATERFALL,MOVE_SOAK
663,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_PALAFIN,52,MOVE_ENCORE,MOVE_AQUA_TAIL,MOVE_MIST,MOVE_HYDRO_PUMP
663,Kyle,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,3,SPECIES_KABUTOPS,51,MOVE_ANCIENT_POWER,MOVE_BRINE,MOVE_PROTECT,MOVE_LEECH_LIFE
664,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
664,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
664,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_WISHIWASHI,18,MOVE_HELPING_HAND,MOVE_BEAT_UP,MOVE_BRINE,MOVE_TEARFUL_LOOK
664,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,3,SPECIES_WISHIWASHI,18,MOVE_HELPING_HAND,MOVE_BEAT_UP,MOVE_BRINE,MOVE_TEARFUL_LOOK
665,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_ARROKUDA,18,MOVE_PECK,MOVE_FURY_ATTACK,MOVE_BITE,MOVE_AGILITY
665,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
665,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_WISHIWASHI,18,MOVE_HELPING_HAND,MOVE_BEAT_UP,MOVE_BRINE,MOVE_TEARFUL_LOOK
665,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,3,SPECIES_WISHIWASHI,18,MOVE_HELPING_HAND,MOVE_BEAT_UP,MOVE_BRINE,MOVE_TEARFUL_LOOK
665,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,4,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
666,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
666,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_WISHIWASHI,18,MOVE_HELPING_HAND,MOVE_BEAT_UP,MOVE_BRINE,MOVE_TEARFUL_LOOK
666,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
666,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,3,SPECIES_BARBOACH,18,MOVE_REST,MOVE_SNORE,MOVE_WATER_PULSE,MOVE_AMNESIA
666,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,4,SPECIES_WISHIWASHI,18,MOVE_HELPING_HAND,MOVE_BEAT_UP,MOVE_BRINE,MOVE_TEARFUL_LOOK
666,Kyler,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,5,SPECIES_FEEBAS,18,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE
667,Cheryl,TRAINERCLASS_PKMN_TRAINER_CHERYL,SINGLE_BATTLE,0,SPECIES_DUOSION,61,MOVE_PSYCHIC,MOVE_SKILL_SWAP,MOVE_FUTURE_SIGHT,MOVE_WONDER_ROOM
