trainer_id,trainer_name,trainer_class,slot,species,level,move1,move2,move3,move4,learned_move_count,used_move_none,tie_broken,seed
599,Virgil,TRAINERCLASS_CAMPER,0,SPECIES_AIPOM,43,MOVE_DOUBLE_HIT,MOVE_FLING,MOVE_NASTY_PLOT,MOVE_LAST_RESORT,14,0,0,42
600,Selina,TRAINERCLASS_PICNICKER,0,SPECIES_CHIKORITA,42,MOVE_LIGHT_SCREEN,MOVE_BODY_SLAM,MOVE_SAFEGUARD,MOVE_GIGA_DRAIN,13,0,0,42
601,Grunt,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_KOFFING,12,MOVE_POISON_GAS,MOVE_SMOG,MOVE_SMOKESCREEN,MOVE_CLEAR_SMOG,5,0,1,42
602,Jose,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_RATTATA_ALOLAN,50,MOVE_CRUNCH,MOVE_HYPER_FANG,MOVE_SUCKER_PUNCH,MOVE_DOUBLE_EDGE,10,0,0,42
602,Jose,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_PIDOVE,52,MOVE_AIR_SLASH,MOVE_ROOST,MOVE_TAILWIND,MOVE_SKY_ATTACK,13,0,0,42
602,Jose,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_AIPOM,53,MOVE_DOUBLE_HIT,MOVE_FLING,MOVE_NASTY_PLOT,MOVE_LAST_RESORT,14,0,0,42
603,Erin,TRAINERCLASS_PICNICKER,0,SPECIES_APPLETUN,42,MOVE_APPLE_ACID,MOVE_BODY_SLAM,MOVE_IRON_DEFENSE,MOVE_DRAGON_PULSE,16,0,0,42
603,Erin,TRAINERCLASS_PICNICKER,1,SPECIES_BRAMBLEGHAST,46,MOVE_DISABLE,MOVE_PHANTOM_FORCE,MOVE_GIGA_DRAIN,MOVE_CURSE,13,0,0,42
603,Erin,TRAINERCLASS_PICNICKER,2,SPECIES_BRELOOM,49,MOVE_FORCE_PALM,MOVE_WORRY_SEED,MOVE_BRICK_BREAK,MOVE_SEED_BOMB,16,0,0,42
603,Erin,TRAINERCLASS_PICNICKER,3,SPECIES_MORPEKO,53,MOVE_TORMENT,MOVE_AGILITY,MOVE_BULLET_SEED,MOVE_CRUNCH,12,0,0,42
604,Gaven,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_BRELOOM,52,MOVE_WORRY_SEED,MOVE_BRICK_BREAK,MOVE_SEED_BOMB,MOVE_DYNAMIC_PUNCH,17,0,0,42
604,Gaven,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_CENTISKORCH,49,MOVE_COIL,MOVE_SLAM,MOVE_FIRE_SPIN,MOVE_CRUNCH,11,0,0,42
604,Gaven,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_FLAREON,50,MOVE_FIRE_SPIN,MOVE_LAVA_PLUME,MOVE_SCARY_FACE,MOVE_FLARE_BLITZ,22,0,0,42
605,Kenji,TRAINERCLASS_BLACK_BELT,0,SPECIES_LUNATONE,41,MOVE_COSMIC_POWER,MOVE_PSYCHIC,MOVE_STONE_EDGE,MOVE_FUTURE_SIGHT,14,0,0,42
605,Kenji,TRAINERCLASS_BLACK_BELT,1,SPECIES_HAWLUCHA,53,MOVE_SWORDS_DANCE,MOVE_FLYING_PRESS,MOVE_HIGH_JUMP_KICK,MOVE_ENDEAVOR,15,0,0,42
605,Kenji,TRAINERCLASS_BLACK_BELT,2,SPECIES_ONIX,49,MOVE_SLAM,MOVE_SANDSTORM,MOVE_DIG,MOVE_IRON_TAIL,16,0,0,42
605,Kenji,TRAINERCLASS_BLACK_BELT,3,SPECIES_SAWK,53,MOVE_BRICK_BREAK,MOVE_COUNTER,MOVE_ENDURE,MOVE_REVERSAL,12,0,0,42
606,Parry,TRAINERCLASS_HIKER,0,SPECIES_FERROTHORN,56,MOVE_IRON_DEFENSE,MOVE_CURSE,MOVE_GYRO_BALL,MOVE_EXPLOSION,14,0,0,42
606,Parry,TRAINERCLASS_HIKER,1,SPECIES_GOLEM,52,MOVE_ROCK_BLAST,MOVE_EARTHQUAKE,MOVE_EXPLOSION,MOVE_DOUBLE_EDGE,13,0,0,42
607,Reena,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_NINETALES,54,MOVE_QUICK_ATTACK,MOVE_FLAMETHROWER,MOVE_TAIL_WHIP,MOVE_NONE,3,1,0,42
607,Reena,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_NIDOQUEEN,53,MOVE_SLUDGE_WAVE,MOVE_POISON_STING,MOVE_GROWL,MOVE_TOXIC_SPIKES,16,0,1,42
607,Reena,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_WALREIN,56,MOVE_ENCORE,MOVE_BODY_SLAM,MOVE_SURF,MOVE_BLIZZARD,16,0,0,42
608,Wilton,TRAINERCLASS_FISHERMAN,0,SPECIES_WAILMER,42,MOVE_BOUNCE,MOVE_BODY_SLAM,MOVE_REST,MOVE_AMNESIA,14,0,0,42
608,Wilton,TRAINERCLASS_FISHERMAN,1,SPECIES_BASCULIN_BLUE_STRIPED,46,MOVE_CRUNCH,MOVE_TAKE_DOWN,MOVE_FINAL_GAMBIT,MOVE_WAVE_CRASH,13,0,0,42
608,Wilton,TRAINERCLASS_FISHERMAN,2,SPECIES_RELICANTH,63,MOVE_FLAIL,MOVE_HYDRO_PUMP,MOVE_DOUBLE_EDGE,MOVE_HEAD_SMASH,13,0,0,42
609,Jamie,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_ARCANINE,56,MOVE_FLAME_WHEEL,MOVE_AGILITY,MOVE_CRUNCH,MOVE_FLAMETHROWER,17,0,1,42
609,Jamie,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_RAPIDASH_GALARIAN,59,MOVE_HEAL_PULSE,MOVE_TAKE_DOWN,MOVE_DAZZLING_GLEAM,MOVE_PSYCHIC,16,0,0,42
610,Derek,TRAINERCLASS_POKEFAN_M,0,SPECIES_BUDEW,18,MOVE_ABSORB,MOVE_GROWTH,MOVE_STUN_SPORE,MOVE_WORRY_SEED,4,0,0,42
610,Derek,TRAINERCLASS_POKEFAN_M,1,SPECIES_PANCHAM,22,MOVE_TAUNT,MOVE_CIRCLE_THROW,MOVE_LOW_SWEEP,MOVE_WORK_UP,7,0,0,42
610,Derek,TRAINERCLASS_POKEFAN_M,2,SPECIES_BLITZLE,39,MOVE_STOMP,MOVE_DISCHARGE,MOVE_AGILITY,MOVE_WILD_CHARGE,11,0,0,42
610,Derek,TRAINERCLASS_POKEFAN_M,3,SPECIES_GIRAFARIG,47,MOVE_TWIN_BEAM,MOVE_CRUNCH,MOVE_BATON_PASS,MOVE_NASTY_PLOT,15,0,0,42
611,Beverly,TRAINERCLASS_POKEFAN,0,SPECIES_BRELOOM,53,MOVE_WORRY_SEED,MOVE_BRICK_BREAK,MOVE_SEED_BOMB,MOVE_DYNAMIC_PUNCH,17,0,0,42
612,Vance,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_TOXAPEX,56,MOVE_LIQUIDATION,MOVE_ACID_SPRAY,MOVE_POISON_JAB,MOVE_TOXIC,13,0,0,42
612,Vance,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_VULLABY,44,MOVE_KNOCK_OFF,MOVE_IRON_DEFENSE,MOVE_WHIRLWIND,MOVE_AIR_SLASH,9,0,0,42
612,Vance,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_NOCTOWL,54,MOVE_ROOST,MOVE_MOONBLAST,MOVE_HYPNOSIS,MOVE_DREAM_EATER,16,0,0,42
613,Krise,TRAINERCLASS_LASS,0,SPECIES_STEENEE,21,MOVE_RAZOR_LEAF,MOVE_PLAY_NICE,MOVE_SPLASH,MOVE_SWEET_SCENT,6,0,1,42
613,Krise,TRAINERCLASS_LASS,1,SPECIES_CRANIDOS,31,MOVE_TAKE_DOWN,MOVE_SCARY_FACE,MOVE_ASSURANCE,MOVE_SLAM,8,0,0,42
614,Krise,TRAINERCLASS_LASS,0,SPECIES_IVYSAUR,32,MOVE_POISON_POWDER,MOVE_SEED_BOMB,MOVE_TAKE_DOWN,MOVE_SWEET_SCENT,11,0,1,42
614,Krise,TRAINERCLASS_LASS,1,SPECIES_CUBONE,38,MOVE_STOMPING_TANTRUM,MOVE_BONE_RUSH,MOVE_FOCUS_ENERGY,MOVE_ENDEAVOR,11,0,0,42
615,Krise,TRAINERCLASS_LASS,0,SPECIES_LUDICOLO,53,MOVE_FAKE_OUT,MOVE_RAIN_DANCE,MOVE_BUBBLE_BEAM,MOVE_NONE,3,1,0,42
615,Krise,TRAINERCLASS_LASS,1,SPECIES_DRAKLOAK,54,MOVE_U_TURN,MOVE_DRAGON_DANCE,MOVE_PHANTOM_FORCE,MOVE_TAKE_DOWN,14,0,0,42
616,Ian,TRAINERCLASS_YOUNGSTER,0,SPECIES_DEERLING,27,MOVE_LEECH_SEED,MOVE_BULLET_SEED,MOVE_TAKE_DOWN,MOVE_ZEN_HEADBUTT,8,0,0,42
616,Ian,TRAINERCLASS_YOUNGSTER,1,SPECIES_DIGGERSBY,33,MOVE_DOUBLE_KICK,MOVE_BULLDOZE,MOVE_DIG,MOVE_BOUNCE,11,0,0,42
617,Ian,TRAINERCLASS_YOUNGSTER,0,SPECIES_SCRAFTY,38,MOVE_BEAT_UP,MOVE_SCARY_FACE,MOVE_BRICK_BREAK,MOVE_SWAGGER,11,0,0,42
617,Ian,TRAINERCLASS_YOUNGSTER,1,SPECIES_CUBONE,40,MOVE_BONE_RUSH,MOVE_FOCUS_ENERGY,MOVE_ENDEAVOR,MOVE_BONEMERANG,12,0,0,42
618,Ian,TRAINERCLASS_YOUNGSTER,0,SPECIES_TORKOAL,47,MOVE_BODY_SLAM,MOVE_IRON_DEFENSE,MOVE_FLAMETHROWER,MOVE_CURSE,13,0,0,42
618,Ian,TRAINERCLASS_YOUNGSTER,1,SPECIES_DONPHAN,58,MOVE_STOMPING_TANTRUM,MOVE_SCARY_FACE,MOVE_EARTHQUAKE,MOVE_GIGA_IMPACT,16,0,0,42
619,Walt,TRAINERCLASS_FIREBREATHER,0,SPECIES_ARCANINE,25,MOVE_EMBER,MOVE_HELPING_HAND,MOVE_PLAY_ROUGH,MOVE_FLAMETHROWER,17,0,1,42
619,Walt,TRAINERCLASS_FIREBREATHER,1,SPECIES_MONFERNO,32,MOVE_FURY_SWIPES,MOVE_FLAME_WHEEL,MOVE_FEINT,MOVE_TORMENT,9,0,0,42
620,Walt,TRAINERCLASS_FIREBREATHER,0,SPECIES_MR_RIME,34,MOVE_ICY_WIND,MOVE_DOUBLE_KICK,MOVE_PSYBEAM,MOVE_HYPNOSIS,25,0,0,42
620,Walt,TRAINERCLASS_FIREBREATHER,1,SPECIES_MAGMORTAR,37,MOVE_CONFUSE_RAY,MOVE_SCARY_FACE,MOVE_FIRE_PUNCH,MOVE_LAVA_PLUME,10,0,0,42
621,Walt,TRAINERCLASS_FIREBREATHER,0,SPECIES_MAGBY,26,MOVE_CLEAR_SMOG,MOVE_FLAME_WHEEL,MOVE_CONFUSE_RAY,MOVE_SCARY_FACE,8,0,0,42
621,Walt,TRAINERCLASS_FIREBREATHER,1,SPECIES_MAGMAR,49,MOVE_FIRE_PUNCH,MOVE_LAVA_PLUME,MOVE_LOW_KICK,MOVE_FLAMETHROWER,12,0,0,42
621,Walt,TRAINERCLASS_FIREBREATHER,2,SPECIES_ARMAROUGE,58,MOVE_CALM_MIND,MOVE_ALLY_SWITCH,MOVE_FLAMETHROWER,MOVE_EXPANDING_FORCE,17,0,0,42
622,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_WORMADAM_SANDY,40,MOVE_HARDEN,MOVE_PSYBEAM,MOVE_INFESTATION,MOVE_FLAIL,15,0,0,42
622,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_BEEDRILL,40,MOVE_TOXIC_SPIKES,MOVE_PIN_MISSILE,MOVE_POISON_JAB,MOVE_AGILITY,16,0,0,42
623,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_VESPIQUEN,47,MOVE_TOXIC,MOVE_ATTACK_ORDER,MOVE_DEFEND_ORDER,MOVE_DESTINY_BOND,19,0,0,42
623,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_YANMA,46,MOVE_ANCIENT_POWER,MOVE_HYPNOSIS,MOVE_WING_ATTACK,MOVE_SCREECH,12,0,0,42
624,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_VENOMOTH,52,MOVE_SLEEP_POWDER,MOVE_LEECH_LIFE,MOVE_ZEN_HEADBUTT,MOVE_POISON_FANG,14,0,0,42
624,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_ILLUMISE,50,MOVE_HELPING_HAND,MOVE_BUG_BUZZ,MOVE_PLAY_ROUGH,MOVE_INFESTATION,15,0,0,42
625,Rob,TRAINERCLASS_BUG_CATCHER,0,SPECIES_WORMADAM_TRASHY,45,MOVE_INFESTATION,MOVE_FLAIL,MOVE_ATTRACT,MOVE_PSYCHIC,20,0,0,42
625,Rob,TRAINERCLASS_BUG_CATCHER,1,SPECIES_YANMA,42,MOVE_UPROAR,MOVE_BUG_BITE,MOVE_ANCIENT_POWER,MOVE_HYPNOSIS,10,0,0,42
626,Rob,TRAINERCLASS_BUG_CATCHER,0,SPECIES_VOLBEAT,52,MOVE_BUG_BUZZ,MOVE_PLAY_ROUGH,MOVE_DOUBLE_EDGE,MOVE_INFESTATION,14,0,0,42
626,Rob,TRAINERCLASS_BUG_CATCHER,1,SPECIES_KARRABLAST,48,MOVE_SWORDS_DANCE,MOVE_TAKE_DOWN,MOVE_BUG_BUZZ,MOVE_DOUBLE_EDGE,14,0,0,42
627,Rob,TRAINERCLASS_BUG_CATCHER,0,SPECIES_LEDYBA,56,MOVE_AGILITY,MOVE_BUG_BUZZ,MOVE_AIR_SLASH,MOVE_DOUBLE_EDGE,14,0,0,42
627,Rob,TRAINERCLASS_BUG_CATCHER,1,SPECIES_RABSCA,56,MOVE_POWER_SWAP,MOVE_GUARD_SWAP,MOVE_BUG_BUZZ,MOVE_PSYCHIC,17,0,1,42
628,Reese,TRAINERCLASS_BIKER,0,SPECIES_ARBOK,42,MOVE_STOCKPILE,MOVE_SPIT_UP,MOVE_ACID_SPRAY,MOVE_SLUDGE_BOMB,16,0,1,42
628,Reese,TRAINERCLASS_BIKER,1,SPECIES_WEEZING,48,MOVE_SELF_DESTRUCT,MOVE_SLUDGE_BOMB,MOVE_TOXIC,MOVE_BELCH,14,0,0,42
629,Reese,TRAINERCLASS_BIKER,0,SPECIES_DRAGALGE,48,MOVE_WATER_PULSE,MOVE_TOXIC,MOVE_DRAGON_PULSE,MOVE_AQUA_TAIL,11,0,0,42
629,Reese,TRAINERCLASS_BIKER,1,SPECIES_MUK_ALOLAN,50,MOVE_CRUNCH,MOVE_SCREECH,MOVE_GUNK_SHOT,MOVE_ACID_ARMOR,14,0,0,42
630,Reese,TRAINERCLASS_BIKER,0,SPECIES_DRAGALGE,56,MOVE_TOXIC,MOVE_DRAGON_PULSE,MOVE_AQUA_TAIL,MOVE_SLUDGE_BOMB,12,0,0,42
630,Reese,TRAINERCLASS_BIKER,1,SPECIES_ROTOM,55,MOVE_SUBSTITUTE,MOVE_TRICK,MOVE_DISCHARGE,MOVE_UPROAR,13,0,0,42
631,Aiden,TRAINERCLASS_BIKER,0,SPECIES_TOXICROAK,50,MOVE_POISON_JAB,MOVE_TOXIC,MOVE_NASTY_PLOT,MOVE_SLUDGE_BOMB,13,0,0,42
631,Aiden,TRAINERCLASS_BIKER,1,SPECIES_BIBAREL,49,MOVE_TAKE_DOWN,MOVE_SUPER_FANG,MOVE_SWORDS_DANCE,MOVE_AMNESIA,15,0,0,42
632,Aiden,TRAINERCLASS_BIKER,0,SPECIES_ARMAROUGE,55,MOVE_LAVA_PLUME,MOVE_CALM_MIND,MOVE_ALLY_SWITCH,MOVE_FLAMETHROWER,16,0,0,42
632,Aiden,TRAINERCLASS_BIKER,1,SPECIES_KINGLER,55,MOVE_RAZOR_SHELL,MOVE_SLAM,MOVE_SWORDS_DANCE,MOVE_CRABHAMMER,15,0,0,42
633,Aiden,TRAINERCLASS_BIKER,0,SPECIES_TENTACRUEL,55,MOVE_ACID_ARMOR,MOVE_POISON_JAB,MOVE_SURF,MOVE_SLUDGE_WAVE,14,0,0,42
633,Aiden,TRAINERCLASS_BIKER,1,SPECIES_ARMAROUGE,58,MOVE_CALM_MIND,MOVE_ALLY_SWITCH,MOVE_FLAMETHROWER,MOVE_EXPANDING_FORCE,17,0,0,42
633,Aiden,TRAINERCLASS_BIKER,2,SPECIES_KINGDRA,58,MOVE_WATER_PULSE,MOVE_DRAGON_PULSE,MOVE_HYDRO_PUMP,MOVE_DRAGON_DANCE,14,0,0,42
634,Ernest,TRAINERCLASS_BIKER,0,SPECIES_SKWOVET,46,MOVE_COUNTER,MOVE_BULLET_SEED,MOVE_SUPER_FANG,MOVE_BELCH,13,0,0,42
634,Ernest,TRAINERCLASS_BIKER,1,SPECIES_BIBAREL,47,MOVE_CRUNCH,MOVE_TAKE_DOWN,MOVE_SUPER_FANG,MOVE_SWORDS_DANCE,14,0,0,42
635,Ernest,TRAINERCLASS_BIKER,0,SPECIES_SKWOVET,48,MOVE_COUNTER,MOVE_BULLET_SEED,MOVE_SUPER_FANG,MOVE_BELCH,13,0,0,42
635,Ernest,TRAINERCLASS_BIKER,1,SPECIES_HATTERENE,49,MOVE_HEAL_PULSE,MOVE_DAZZLING_GLEAM,MOVE_CALM_MIND,MOVE_PSYCHIC,12,0,0,42
636,Ernest,TRAINERCLASS_BIKER,0,SPECIES_LOPUNNY,58,MOVE_FLATTER,MOVE_BOUNCE,MOVE_HEALING_WISH,MOVE_HIGH_JUMP_KICK,18,0,0,42
636,Ernest,TRAINERCLASS_BIKER,1,SPECIES_CHANSEY,54,MOVE_DOUBLE_EDGE,MOVE_SOFT_BOILED,MOVE_LAST_RESORT,MOVE_HEALING_WISH,20,0,0,42
637,Hillary,TRAINERCLASS_TEACHER,0,SPECIES_BEWEAR,43,MOVE_TAKE_DOWN,MOVE_FLAIL,MOVE_HAMMER_ARM,MOVE_THRASH,13,0,0,42
637,Hillary,TRAINERCLASS_TEACHER,1,SPECIES_APPLETUN,43,MOVE_APPLE_ACID,MOVE_BODY_SLAM,MOVE_IRON_DEFENSE,MOVE_DRAGON_PULSE,16,0,0,42
638,Hillary,TRAINERCLASS_TEACHER,0,SPECIES_DUNSPARCE,49,MOVE_ROOST,MOVE_DRAGON_RUSH,MOVE_COIL,MOVE_DOUBLE_EDGE,14,0,0,42
638,Hillary,TRAINERCLASS_TEACHER,1,SPECIES_ELDEGOSS,49,MOVE_SYNTHESIS,MOVE_HYPER_VOICE,MOVE_AROMATHERAPY,MOVE_LEAF_STORM,13,0,0,42
639,Hillary,TRAINERCLASS_TEACHER,0,SPECIES_DARMANITAN,55,MOVE_BELLY_DRUM,MOVE_BLIZZARD,MOVE_FLARE_BLITZ,MOVE_THRASH,22,0,0,42
639,Hillary,TRAINERCLASS_TEACHER,1,SPECIES_ELDEGOSS,55,MOVE_HYPER_VOICE,MOVE_AROMATHERAPY,MOVE_LEAF_STORM,MOVE_COTTON_GUARD,14,0,0,42
640,Billy,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_WHIRLIPEDE,42,MOVE_BUG_BITE,MOVE_VENOSHOCK,MOVE_TAKE_DOWN,MOVE_AGILITY,12,0,0,42
640,Billy,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_CLAUNCHER,43,MOVE_HONE_CLAWS,MOVE_WATER_PULSE,MOVE_SWORDS_DANCE,MOVE_AURA_SPHERE,10,0,0,42
640,Billy,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_DITTO,40,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
641,Billy,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_PARASECT,46,MOVE_SPORE,MOVE_SLASH,MOVE_GROWTH,MOVE_GIGA_DRAIN,13,0,0,42
641,Billy,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_POPPLIO,47,MOVE_MISTY_TERRAIN,MOVE_HYPER_VOICE,MOVE_MOONBLAST,MOVE_HYDRO_PUMP,14,0,0,42
641,Billy,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_DITTO,46,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
642,Billy,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_TOXICROAK,50,MOVE_POISON_JAB,MOVE_TOXIC,MOVE_NASTY_PLOT,MOVE_SLUDGE_BOMB,13,0,0,42
642,Billy,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_GLIGAR,55,MOVE_SCREECH,MOVE_X_SCISSOR,MOVE_CRABHAMMER,MOVE_SWORDS_DANCE,14,0,0,42
642,Billy,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_SLOWBRO,53,MOVE_PSYCHIC,MOVE_PSYCH_UP,MOVE_RAIN_DANCE,MOVE_HEAL_PULSE,18,0,0,42
642,Billy,TRAINERCLASS_SCHOOL_KID_M,3,SPECIES_DITTO,51,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
643,Kay & Tia,TRAINERCLASS_TWINS,0,SPECIES_KABUTO,48,MOVE_ANCIENT_POWER,MOVE_BRINE,MOVE_PROTECT,MOVE_LEECH_LIFE,11,0,0,42
643,Kay & Tia,TRAINERCLASS_TWINS,1,SPECIES_SANDSLASH,48,MOVE_SAND_TOMB,MOVE_SLASH,MOVE_DIG,MOVE_GYRO_BALL,15,0,0,42
644,Kay & Tia,TRAINERCLASS_TWINS,0,SPECIES_TATSUGIRI,53,MOVE_MUDDY_WATER,MOVE_NASTY_PLOT,MOVE_MIRROR_COAT,MOVE_DRAGON_PULSE,12,0,0,42
644,Kay & Tia,TRAINERCLASS_TWINS,1,SPECIES_HUNTAIL,53,MOVE_CRUNCH,MOVE_AQUA_TAIL,MOVE_COIL,MOVE_HYDRO_PUMP,18,0,0,42
645,Kay & Tia,TRAINERCLASS_TWINS,0,SPECIES_CLODSIRE,55,MOVE_SLUDGE_WAVE,MOVE_MEGAHORN,MOVE_TOXIC,MOVE_EARTHQUAKE,13,0,0,42
645,Kay & Tia,TRAINERCLASS_TWINS,1,SPECIES_PURUGLY,55,MOVE_RETALIATE,MOVE_SLASH,MOVE_BODY_SLAM,MOVE_ATTRACT,18,0,0,42
646,Josh,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_XATU,47,MOVE_PSYCHO_SHIFT,MOVE_GUARD_SWAP,MOVE_POWER_SWAP,MOVE_PSYCHIC,13,0,0,42
646,Josh,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_TOUCANNON,44,MOVE_SCREECH,MOVE_DRILL_PECK,MOVE_BULLET_SEED,MOVE_FEATHER_DANCE,14,0,0,42
647,Josh,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_PELIPPER,48,MOVE_SPIT_UP,MOVE_FLING,MOVE_MIST,MOVE_ROOST,17,0,1,42
647,Josh,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_SKARMORY,51,MOVE_DRILL_PECK,MOVE_METAL_SOUND,MOVE_SPIKES,MOVE_IRON_DEFENSE,14,0,0,42
648,Josh,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_ORICORIO,55,MOVE_AIR_SLASH,MOVE_REVELATION_DANCE,MOVE_AGILITY,MOVE_HURRICANE,15,0,0,42
648,Josh,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_TOUCANNON,55,MOVE_DRILL_PECK,MOVE_BULLET_SEED,MOVE_FEATHER_DANCE,MOVE_HYPER_VOICE,15,0,0,42
649,Torin,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_CAMERUPT,46,MOVE_CURSE,MOVE_TAKE_DOWN,MOVE_YAWN,MOVE_EARTHQUAKE,16,0,0,42
649,Torin,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_FARFETCHD,45,MOVE_KNOCK_OFF,MOVE_FALSE_SWIPE,MOVE_SLASH,MOVE_SWORDS_DANCE,11,0,0,42
649,Torin,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_NUMEL,41,MOVE_EARTH_POWER,MOVE_CURSE,MOVE_TAKE_DOWN,MOVE_EARTHQUAKE,12,0,0,42
650,Torin,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_SLOWKING_GALARIAN,48,MOVE_PSYCHIC,MOVE_PSYCH_UP,MOVE_RAIN_DANCE,MOVE_HEAL_PULSE,21,0,0,42
650,Torin,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_ORICORIO,51,MOVE_AIR_SLASH,MOVE_REVELATION_DANCE,MOVE_AGILITY,MOVE_HURRICANE,15,0,0,42
650,Torin,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_SCORBUNNY,48,MOVE_HEADBUTT,MOVE_COUNTER,MOVE_BOUNCE,MOVE_DOUBLE_EDGE,11,0,0,42
651,Torin,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_HIPPOWDON,52,MOVE_ROAR,MOVE_REST,MOVE_EARTHQUAKE,MOVE_DOUBLE_EDGE,16,0,0,42
651,Torin,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_FLAMIGO,53,MOVE_AIR_SLASH,MOVE_MEGA_KICK,MOVE_WIDE_GUARD,MOVE_THROAT_CHOP,14,0,0,42
651,Torin,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_TEPIG,52,MOVE_FLAMETHROWER,MOVE_HEAD_SMASH,MOVE_ROAR,MOVE_FLARE_BLITZ,15,0,0,42
652,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,0,SPECIES_MONFERNO,45,MOVE_FEINT,MOVE_TORMENT,MOVE_CLOSE_COMBAT,MOVE_FIRE_SPIN,11,0,0,42
652,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,1,SPECIES_DRIZZILE,50,MOVE_U_TURN,MOVE_LIQUIDATION,MOVE_SOAK,MOVE_RAIN_DANCE,11,0,0,42
653,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,0,SPECIES_MONFERNO,48,MOVE_TORMENT,MOVE_CLOSE_COMBAT,MOVE_FIRE_SPIN,MOVE_ACROBATICS,12,0,0,42
653,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,1,SPECIES_FROGADIER,52,MOVE_SMACK_DOWN,MOVE_SUBSTITUTE,MOVE_BOUNCE,MOVE_DOUBLE_TEAM,13,0,0,42
654,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,0,SPECIES_BEHEEYEM,54,MOVE_HEADBUTT,MOVE_ZEN_HEADBUTT,MOVE_RECOVER,MOVE_CALM_MIND,12,0,0,42
654,Tim & Sue,TRAINERCLASS_YOUNG_COUPLE,1,SPECIES_SEADRA,56,MOVE_AGILITY,MOVE_WATER_PULSE,MOVE_DRAGON_PULSE,MOVE_HYDRO_PUMP,11,0,0,42
655,Kenny,TRAINERCLASS_HIKER,0,SPECIES_CARBINK,16,MOVE_TACKLE,MOVE_GUARD_SPLIT,MOVE_SMACK_DOWN,MOVE_FLAIL,5,0,1,42
655,Kenny,TRAINERCLASS_HIKER,1,SPECIES_NACLSTACK,33,MOVE_ROCK_POLISH,MOVE_HEADBUTT,MOVE_IRON_DEFENSE,MOVE_RECOVER,10,0,0,42
655,Kenny,TRAINERCLASS_HIKER,2,SPECIES_CRUSTLE,37,MOVE_SLASH,MOVE_ROCK_SLIDE,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,10,0,0,42
